Customer_ID,Customer_Name,City,State,Customer_Segment,Customer_Status
CUST1162,Sachi Rai,Bengaluru,Karnataka,Standard,Inactive
CUST1163,Zayyan Som,Bengaluru,Karnataka,Business,Active
CUST1164,Samesh Andra,Bengaluru,Karnataka,Premium,Active
CUST1165,Osha Chaudhuri,Kolkata,West Bengal,Premium,Active
CUST1166,Laksh Sahota,Mumbai,Maharashtra,Standard,Active
CUST1167,Yasti Dalal,Bengaluru,Karnataka,Business,Active
CUST1168,Ishaan Cherian,Visakhapatnam,Andhra Pradesh,Business,Active
CUST1169,Rushil Iyengar,Kochi,Kerala,Premium,Active
CUST1170,Saksham Parmar,Mysuru,Karnataka,Business,Active
CUST1171,Chakrika Dyal,Kolkata,West Bengal,Premium,Inactive
CUST1172,Watika Johal,Nashik,Maharashtra,Standard,Active
CUST1173,Ganga Keer,Kolkata,West Bengal,Standard,Active
CUST1174,Agastya Chakraborty,Tiruchirappalli,Tamil Nadu,Standard,Inactive
CUST1175,Wakeeta Dixit,Pune,Maharashtra,Premium,Active
CUST1176,Yasti Borde,Tiruchirappalli,Tamil Nadu,Standard,Active
CUST1177,Aahana Kashyap,Madurai,Tamil Nadu,Business,Active
CUST1178,Chaman Lalla,Coimbatore,Tamil Nadu,Business,Active
CUST1179,Chandresh Chaudhry,Tiruchirappalli,Tamil Nadu,Business,Active
CUST1180,Balveer Mannan,Nashik,Maharashtra,Business,Active
CUST1181,Dhriti Sandhu,Coimbatore,Tamil Nadu,Business,Active
CUST1182,Girish Bath,Salem,Tamil Nadu,Premium,Active
CUST1183,Lakshit Garde,Mysuru,Karnataka,Standard,Active
CUST1184,Ishita Sarma,Kochi,Kerala,Premium,Active
CUST1185,Girik Pradhan,Coimbatore,Tamil Nadu,Premium,Active
CUST1186,Qadim Comar,Vijayawada,Andhra Pradesh,Standard,Active
CUST1187,Mugdha Shan,Kolkata,West Bengal,Premium,Active
CUST1188,Lekha Sridhar,Mumbai,Maharashtra,Business,Inactive
CUST1189,Ojas Chowdhury,Pune,Maharashtra,Business,Active
CUST1190,Daniel Dutta,Tiruchirappalli,Tamil Nadu,Premium,Active
CUST1191,Omaja Subramanian,Chennai,Tamil Nadu,Business,Active
CUST1192,Pratyush Raghavan,Chennai,Tamil Nadu,Premium,Active
CUST1193,Ayush De,Chennai,Tamil Nadu,Standard,Inactive
CUST1194,Vinaya Chowdhury,Vijayawada,Andhra Pradesh,Premium,Inactive
CUST1195,Ridhi Batra,Mumbai,Maharashtra,Business,Inactive
CUST1196,Advika Murthy,Bengaluru,Karnataka,Business,Active
CUST1197,Udarsh Nigam,Madurai,Tamil Nadu,Standard,Active
CUST1198,Rachita Kothari,Bengaluru,Karnataka,Business,Active
CUST1199,Hiral Rajan,Tiruchirappalli,Tamil Nadu,Standard,Active
CUST1200,Chatura Apte,Mumbai,Maharashtra,Business,Active
CUST1201,Yashasvi Singh,Madurai,Tamil Nadu,Business,Inactive
CUST1202,Noah Borde,Salem,Tamil Nadu,Standard,Active
CUST1203,Ekani Khosla,Coimbatore,Tamil Nadu,Standard,Inactive
CUST1204,Arunima Bedi,Bengaluru,Karnataka,Premium,Active
CUST1205,Kritika Rau,Madurai,Tamil Nadu,Business,Active
CUST1206,Farhan Sharaf,Bengaluru,Karnataka,Standard,Active
CUST1207,Sara Chakrabarti,Salem,Tamil Nadu,Standard,Active
CUST1208,Sanya Mutti,Kochi,Kerala,Premium,Active
CUST1209,Widisha Badami,Hyderabad,Telangana,Premium,Active
CUST1210,Netra Sachar,Salem,Tamil Nadu,Premium,Active
CUST1211,Aadi Chand,Tiruchirappalli,Tamil Nadu,Standard,Active
CUST1212,Yashoda Jhaveri,Tiruchirappalli,Tamil Nadu,Premium,Active
CUST1213,Harita Patla,Vijayawada,Andhra Pradesh,Standard,Active
CUST1214,Udant Sha,Salem,Tamil Nadu,Business,Active
CUST1215,Urvashi Patla,Kochi,Kerala,Premium,Active
CUST1216,Ishaan Chatterjee,Chennai,Tamil Nadu,Premium,Active
CUST1217,Aarnav Om,Pune,Maharashtra,Standard,Active
CUST1218,Bishakha Vig,Tiruchirappalli,Tamil Nadu,Standard,Active
CUST1219,Hitesh Bath,Coimbatore,Tamil Nadu,Business,Active
CUST1220,Waida Dey,Chennai,Tamil Nadu,Standard,Active
CUST1221,Hredhaan Kumar,Chennai,Tamil Nadu,Premium,Active
CUST1222,Raghav Dara,Mumbai,Maharashtra,Standard,Active
CUST1223,Tanveer Shankar,Kolkata,West Bengal,Standard,Inactive
CUST1224,Hamsini Chokshi,Coimbatore,Tamil Nadu,Premium,Active
CUST1225,Chakradhar Dasgupta,Mumbai,Maharashtra,Business,Active
CUST1226,Tanvi Thaman,Madurai,Tamil Nadu,Standard,Active
CUST1227,Wishi Agrawal,Bengaluru,Karnataka,Business,Active
CUST1228,Rachita Subramanian,Hyderabad,Telangana,Standard,Active
CUST1229,Oscar Dave,Mumbai,Maharashtra,Standard,Inactive
CUST1230,Lila Nagy,Nashik,Maharashtra,Premium,Active
CUST1231,Omya Kothari,Pune,Maharashtra,Standard,Inactive
CUST1232,Mitali Oza,Chennai,Tamil Nadu,Premium,Active
CUST1233,Sneha Deol,Madurai,Tamil Nadu,Business,Active
CUST1234,Nitara Vala,Salem,Tamil Nadu,Business,Active
CUST1235,Dipta Kalla,Kochi,Kerala,Premium,Inactive
CUST1236,Shaurya Mannan,Tiruchirappalli,Tamil Nadu,Standard,Active
CUST1237,Kevin Gokhale,Hyderabad,Telangana,Standard,Inactive
CUST1238,Jack Pandey,Chennai,Tamil Nadu,Standard,Active
CUST1239,Omisha Walla,Mysuru,Karnataka,Business,Active
CUST1240,Pahal Arya,Pune,Maharashtra,Standard,Inactive
CUST1241,Aryan Raj,Nashik,Maharashtra,Business,Active
CUST1242,Chatresh Bhalla,Bengaluru,Karnataka,Standard,Active
CUST1243,Amara Dyal,Mumbai,Maharashtra,Premium,Active
CUST1244,Zashil Dhingra,Hyderabad,Telangana,Business,Active
CUST1245,Chakrika Jani,Bengaluru,Karnataka,Standard,Active
CUST1246,Jagrati Sethi,Kolkata,West Bengal,Business,Inactive
CUST1247,Udarsh Ramachandran,Salem,Tamil Nadu,Premium,Inactive
CUST1248,Yasti Mani,Salem,Tamil Nadu,Standard,Active
CUST1249,Lakshmi Ram,Vijayawada,Andhra Pradesh,Standard,Inactive
CUST1250,Dhriti Bhagat,Bengaluru,Karnataka,Business,Active
CUST1251,Zayan Jain,Mumbai,Maharashtra,Business,Active
CUST1252,Umang Pillai,Coimbatore,Tamil Nadu,Premium,Active
CUST1253,Rishi Menon,Nashik,Maharashtra,Premium,Inactive
CUST1254,Peter Borde,Salem,Tamil Nadu,Business,Active
CUST1255,Oscar Varkey,Pune,Maharashtra,Premium,Active
CUST1256,Krishna Baria,Coimbatore,Tamil Nadu,Standard,Active
CUST1257,Arya Lalla,Hyderabad,Telangana,Business,Active
CUST1258,Naveen Kumer,Hyderabad,Telangana,Standard,Active
CUST1259,Ganga Shukla,Kochi,Kerala,Premium,Active
CUST1260,Balveer Dube,Mumbai,Maharashtra,Standard,Active
CUST1261,Charan Mitra,Tiruchirappalli,Tamil Nadu,Standard,Inactive
CUST1262,Ishita Bora,Madurai,Tamil Nadu,Premium,Active
CUST1263,Thomas Gour,Nashik,Maharashtra,Standard,Active
CUST1264,Yashasvi Dutta,Hyderabad,Telangana,Business,Active
CUST1265,Netra Chanda,Nashik,Maharashtra,Business,Active
CUST1266,Timothy Kala,Coimbatore,Tamil Nadu,Premium,Active
CUST1267,Garima Patel,BENGALURU,Karnataka,Business,Active
CUST1268,Tejas Wali,Pune,Maharashtra,Premium,Active
CUST1269,Aditya Contractor,Mysuru,Karnataka,Premium,Active
CUST1270,Sanaya Khosla,Nashik,Maharashtra,Standard,Active
CUST1271,Balveer Nagi,Mumbai,Maharashtra,Premium,Active
CUST1272,Ishaan Raju,Bengaluru,Karnataka,Premium,Active
CUST1273,Barkha Bakshi,Tiruchirappalli,Tamil Nadu,Standard,Active
CUST1274,Yoshita Trivedi,Chennai,Tamil Nadu,Standard,Active
CUST1275,Vidhi Bassi,Hyderabad,Telangana,Standard,Inactive
CUST1276,Reyansh Nagi,Pune,Maharashtra,Business,Active
CUST1277,Gopal Ganesh,Visakhapatnam,Andhra Pradesh,Business,Active
CUST1278,Dominic Kade,Kolkata,West Bengal,Standard,Active
CUST1279,Panini Chawla,Bengaluru,Karnataka,Standard,Inactive
CUST1280,Radhika Bora,Tiruchirappalli,Tamil Nadu,Standard,Active
CUST1281,Arjun Sharaf,Kolkata,West Bengal,Premium,Active
CUST1282,Baljiwan Chahal,Chennai,Tamil Nadu,Premium,Active
CUST1283,Chatura Gokhale,Hyderabad,Telangana,Business,Inactive
CUST1284,Ekavir Kari,Nashik,Maharashtra,Business,Inactive
CUST1285,Nikita Rama,Kochi,Kerala,Standard,Inactive
CUST1286,Nidhi Sant,Mysuru,Karnataka,Premium,Active
CUST1287,Anay Ramachandran,Pune,Maharashtra,Standard,Active
CUST1288,Abeer Bhatnagar,Madurai,Tamil Nadu,Premium,Inactive
CUST1289,Elijah Parmar,Kolkata,West Bengal,Standard,Active
CUST1290,Bimala Mitra,Visakhapatnam,Andhra Pradesh,Business,Active
CUST1291,Baghyawati Sarma,Mysuru,Karnataka,Premium,Inactive
CUST1292,Megha Balasubramanian,Mumbai,Maharashtra,Business,Inactive
CUST1293,Naksh Walla,Chennai,Tamil Nadu,Standard,Active
CUST1294,Laban Raman,Mumbai,Maharashtra,Standard,Inactive
CUST1295,Maanas Misra,Coimbatore,Tamil Nadu,Business,Active
CUST1296,Advay Dhaliwal,Mysuru,Karnataka,Business,Active
CUST1297,Benjamin Ahluwalia,Mumbai,Maharashtra,Business,Active
CUST1298,Frederick Mody,Kochi,Kerala,Business,Inactive
CUST1299,Hemangini Kakar,Pune,Maharashtra,Business,Active
CUST1300,Yauvani Dhar,Mumbai,Maharashtra,Premium,Active
CUST1301,Qarin Kant,Chennai,Tamil Nadu,Premium,Active
CUST1302,Rishi Contractor,Chennai,Tamil Nadu,Premium,Active
CUST1303,Chatura Shenoy,Tiruchirappalli,Tamil Nadu,Premium,Active
CUST1304,Bina Bhavsar,Tiruchirappalli,Tamil Nadu,Business,Active
CUST1305,Guneet Hora,Hyderabad,Telangana,Standard,Active
CUST1306,Ganga Parikh,Mysuru,Karnataka,Standard,Active
CUST1307,Wahab Chaudhry,Vijayawada,Andhra Pradesh,Business,Active
CUST1308,Ekaraj Hari,Tiruchirappalli,Tamil Nadu,Standard,Inactive
CUST1309,Vedika Seshadri,Pune,Maharashtra,Standard,Active
CUST1310,Damini Dua,Coimbatore,Tamil Nadu,Business,Active
CUST1311,Diya Sangha,Tiruchirappalli,Tamil Nadu,Business,Active
CUST1312,Aayush Munshi,Kolkata,West Bengal,Business,Active
CUST1313,Timothy Sarin,Salem,Tamil Nadu,Business,Active
CUST1314,Jagvi Desai,Visakhapatnam,Andhra Pradesh,Business,Active
CUST1315,Varsha Shere,Visakhapatnam,Andhra Pradesh,Standard,Inactive
CUST1316,Jagrati Mody,Vijayawada,Andhra Pradesh,Premium,Active
CUST1317,Ikbal Gill,Kochi,Kerala,Standard,Active
CUST1318,Avni Dey,Chennai,Tamil Nadu,Standard,Active
CUST1319,Adya Bose,Chennai,Tamil Nadu,Business,Inactive
CUST1320,Anirudh Tripathi,Chennai,Tamil Nadu,Premium,Active
CUST1321,Nidhi Kala,Tiruchirappalli,Tamil Nadu,Standard,Active
CUST1322,Abha Zacharia,Salem,Tamil Nadu,Standard,Active
CUST1323,Manthan Pau,Chennai,Tamil Nadu,Standard,Active
CUST1324,Udant Mannan,Visakhapatnam,Andhra Pradesh,Business,Active
CUST1325,Ucchal Thaker,Tiruchirappalli,Tamil Nadu,Standard,Active
CUST1326,Mekhala Patla,Bengaluru,Karnataka,Premium,Inactive
CUST1327,William Gandhi,Visakhapatnam,Andhra Pradesh,Standard,Active
CUST1328,Sanaya Dutta,Madurai,Tamil Nadu,Premium,Active
CUST1329,Madhav Sule,Hyderabad,Telangana,Business,Inactive
CUST1330,Banjeet Kanda,Tiruchirappalli,Tamil Nadu,Business,Inactive
CUST1331,Vincent Bhatnagar,Mysuru,Karnataka,Premium,Active
CUST1332,Kala Kaur,Salem,Tamil Nadu,Business,Active
CUST1333,Samuel Vasa,Coimbatore,Tamil Nadu,Business,Active
CUST1334,Lipika Singh,Mumbai,Maharashtra,Premium,Active
CUST1335,Chakradhar Baral,Hyderabad,Telangana,Standard,Active
CUST1336,Harshil Verma,Salem,Tamil Nadu,Business,Inactive
CUST1337,Adya Ghosh,Nashik,Maharashtra,Business,Active
CUST1338,Kritika Pau,Hyderabad,Telangana,Business,Active
CUST1339,Zansi Krishnamurthy,Kolkata,West Bengal,Business,Active
CUST1340,Udant Varty,Mysuru,Karnataka,Business,Active
CUST1341,Ira Pai,Kolkata,West Bengal,Premium,Active
CUST1342,Vasatika Ahuja,Pune,Maharashtra,Business,Active
CUST1343,Ria Gandhi,Coimbatore,Tamil Nadu,Premium,Active
CUST1344,Faraj Varkey,Hyderabad,Telangana,Business,Active
CUST1345,Siddharth Doctor,Nashik,Maharashtra,Business,Active
CUST1346,Nakul Pathak,Kochi,Kerala,Standard,Active
CUST1347,Victor Sachdeva,Coimbatore,Tamil Nadu,Standard,Active
CUST1348,Ishaan Subramaniam,Pune,Maharashtra,Premium,Active
CUST1349,Varenya Kade,Salem,Tamil Nadu,Standard,Active
CUST1350,Nirja Bains,Mumbai,Maharashtra,Premium,Inactive
CUST1351,Caleb Datta,Hyderabad,Telangana,Premium,Inactive
CUST1352,Krish Vala,Kolkata,West Bengal,Premium,Active
CUST1353,Manan Bhalla,Vijayawada,Andhra Pradesh,Premium,Active
CUST1354,Aarna Gole,Nashik,Maharashtra,Premium,Active
CUST1355,Anirudh Mander,Hyderabad,Telangana,Premium,Active
CUST1356,Tarak Sen,Tiruchirappalli,Tamil Nadu,Standard,Active
CUST1357,Vasatika Garde,Chennai,Tamil Nadu,Premium,Active
CUST1358,Nirja Dhar,Bengaluru,Karnataka,Standard,Active
CUST1359,Yasti Lalla,Hyderabad,Telangana,Premium,Active
CUST1360,Hema Setty,Salem,Tamil Nadu,Standard,Active
CUST1361,Victor Radhakrishnan,Pune,Maharashtra,Business,Inactive
CUST1362,Kevin Chopra,Salem,Tamil Nadu,Standard,Inactive
CUST1363,Samaksh Virk,Mysuru,Karnataka,Standard,Inactive
CUST1364,Mason Char,Hyderabad,Telangana,Standard,Active
CUST1365,Vamakshi Barad,Pune,Maharashtra,Standard,Active
CUST1366,Girik Subramaniam,Mumbai,Maharashtra,Business,Active
CUST1367,Aarav Sankar,Mysuru,Karnataka,Premium,Active
CUST1368,Kamala Bassi,Coimbatore,Tamil Nadu,Standard,Active
CUST1369,Veer Subramaniam,Mumbai,Maharashtra,Business,Inactive
CUST1370,Inaya Chaudhari,Hyderabad,Telangana,Standard,Active
CUST1371,Krish Kumar,Chennai,Tamil Nadu,Premium,Active
CUST1372,Viraj Chacko,Madurai,Tamil Nadu,Business,Inactive
CUST1373,Nilima Kurian,Coimbatore,Tamil Nadu,Standard,Active
CUST1374,Abdul Amble,coimbatore,Tamil Nadu,Standard,Active
CUST1375,Zinal Amble,Bengaluru,Karnataka,Premium,Active
CUST1376,Samesh Mutti,Madurai,Tamil Nadu,Premium,Inactive
CUST1377,Janaki Chhabra,Kochi,Kerala,Business,Active
CUST1378,Pooja Kulkarni,Bengaluru,Karnataka,Business,Inactive
CUST1379,Pallavi Pau,Hyderabad,Telangana,Premium,Inactive
CUST1380,Mekhala Jani,Pune,Maharashtra,Standard,Inactive
CUST1381,Vasudha Gola,Chennai,Tamil Nadu,Premium,Inactive
CUST1382,Veda Kulkarni,Kochi,Kerala,Premium,Active
CUST1383,Hemangini Rao,Nashik,Maharashtra,Premium,Active
CUST1384,Jagat Karpe,Hyderabad,Telangana,Business,Active
CUST1385,Neel Chaudhry,Bengaluru,Karnataka,Business,Active
CUST1386,Yashoda Rattan,Tiruchirappalli,Tamil Nadu,Business,Inactive
CUST1387,Charles Dyal,Tiruchirappalli,Tamil Nadu,Business,Active
CUST1388,Abdul Chand,Vijayawada,Andhra Pradesh,Standard,Inactive
CUST1389,Urishilla Saran,Nashik,Maharashtra,Business,Inactive
CUST1390,Devansh Lall,Vijayawada,Andhra Pradesh,Business,Inactive
CUST1391,Kamala Buch,Visakhapatnam,Andhra Pradesh,Standard,Inactive
CUST1392,Leena Rattan,Madurai,Tamil Nadu,Standard,Inactive
CUST1393,Dakshesh Gill,Kolkata,West Bengal,Business,Active
CUST1394,Reva Anne,Vijayawada,Andhra Pradesh,Business,Active
CUST1395,Zarna Mangal,Bengaluru,Karnataka,Premium,Active
CUST1396,Bahadurjit Uppal,Hyderabad,Telangana,Standard,Active
CUST1397,Omkaar Banik,Hyderabad,Telangana,Standard,Inactive
CUST1398,William Acharya,Bengaluru,Karnataka,Business,Inactive
CUST1399,Gabriel Majumdar,Coimbatore,Tamil Nadu,Business,Active
CUST1400,Ira Rana,Nashik,Maharashtra,Business,Active
CUST1401,Sai Vasa,Pune,Maharashtra,Business,Active
CUST1402,Ekapad Chana,Bengaluru,Karnataka,Premium,Inactive
CUST1403,Ijaya Palan,Vijayawada,Andhra Pradesh,Premium,Active
CUST1404,Upkaar Hayer,Vijayawada,Andhra Pradesh,Premium,Active
CUST1405,Netra Agrawal,Tiruchirappalli,Tamil Nadu,Business,Inactive
CUST1406,Parth Ray,Bengaluru,Karnataka,Premium,Active
CUST1407,Elijah Thakur,Hyderabad,Telangana,Business,Active
CUST1408,Harini Dada,Kolkata,West Bengal,Standard,Active
CUST1409,Zashil Savant,Tiruchirappalli,Tamil Nadu,Premium,Active
CUST1410,Veda Kohli,Kolkata,West Bengal,Premium,Active
CUST1411,Tara Sharma,Mumbai,Maharashtra,Business,Inactive
CUST1412,Vasatika Dada,Visakhapatnam,Andhra Pradesh,Business,Inactive
CUST1413,Ekansh Raja,Chennai,Tamil Nadu,Standard,Active
CUST1414,Victor Mutti,Mumbai,Maharashtra,Standard,Inactive
CUST1415,Ira Varty,Chennai,Tamil Nadu,Premium,Active
CUST1416,Adya Kothari,Salem,Tamil Nadu,Standard,Active
CUST1417,Girik Rastogi,Salem,Tamil Nadu,Premium,Active
CUST1418,Faqid Gokhale,Kolkata,West Bengal,Premium,Active
CUST1419,Dipta Pandya,Pune,Maharashtra,Premium,Active
CUST1420,Amruta Goswami,Madurai,Tamil Nadu,Premium,Active
CUST1421,Wishi Iyengar,Nashik,Maharashtra,Standard,Active
CUST1422,Wyatt Lanka,Madurai,Tamil Nadu,Business,Inactive
CUST1423,Veer Jain,Tiruchirappalli,Tamil Nadu,Premium,Active
CUST1424,Ishani Dugal,Salem,Tamil Nadu,Premium,Active
CUST1425,Jagdish Brar,Coimbatore,Tamil Nadu,Premium,Active
CUST1426,Abeer Basak,Kolkata,West Bengal,Premium,Inactive
CUST1427,Kamya Murty,Tiruchirappalli,Tamil Nadu,Business,Active
CUST1428,Anvi Swaminathan,Nashik,Maharashtra,Standard,Active
CUST1429,Yasti Mammen,Bengaluru,Karnataka,Premium,Inactive
CUST1430,Tristan Dave,Hyderabad,Telangana,Business,Active
CUST1431,Pallavi Sridhar,Hyderabad,Telangana,Standard,Active
CUST1432,Yadavi Palan,Nashik,Maharashtra,Standard,Active
CUST1433,Owen Shankar,Chennai,Tamil Nadu,Premium,Active
CUST1434,Zarna Sharma,Kolkata,West Bengal,Premium,Active
CUST1435,Abhiram Arora,Madurai,Tamil Nadu,Premium,Inactive
CUST1436,Ladli Chaudhuri,Vijayawada,Andhra Pradesh,Premium,Active
CUST1437,Janaki Lad,Mysuru,Karnataka,Standard,Active
CUST1438,Adya Khalsa,Pune,Maharashtra,Premium,Inactive
CUST1439,Urishilla Oza,Hyderabad,Telangana,Premium,Active
CUST1440,Qarin Tara,Pune,Maharashtra,Standard,Active
CUST1441,Shivansh Saini,Salem,Tamil Nadu,Business,Active
CUST1442,Janya Rattan,Madurai,Tamil Nadu,Standard,Inactive
CUST1443,Shravya Gole,Chennai,Tamil Nadu,Standard,Active
CUST1444,Veer Chaudhry,Nashik,Maharashtra,Standard,Active
CUST1445,Warinder Sankaran,Mysuru,Karnataka,Standard,Active
CUST1446,Rohan Dhingra,Mysuru,Karnataka,Premium,Active
CUST1447,Urvashi Andra,Nashik,Maharashtra,Business,Active
CUST1448,Oviya Tata,Kochi,Kerala,Standard,Active
CUST1449,Zansi Walla,Visakhapatnam,Andhra Pradesh,Standard,Active
CUST1450,Vidhi Mital,Madurai,Tamil Nadu,Business,Active
CUST1451,Champak Rao,Salem,Tamil Nadu,Business,Active
CUST1452,Nihal Bhasin,Mumbai,Maharashtra,Premium,Active
CUST1453,Aachal Soni,Kochi,Kerala,Premium,Active
CUST1454,Shivani Natt,Kochi,Kerala,Premium,Inactive
CUST1455,Jalsa Parsa,Visakhapatnam,Andhra Pradesh,Standard,Active
CUST1456,Hemangini Bahri,Vijayawada,Andhra Pradesh,Business,Active
CUST1457,Jairaj Panchal,Vijayawada,Andhra Pradesh,Business,Active
CUST1458,Owen Mane,madurai,Tamil Nadu,Business,Active
CUST1459,Ekta Uppal,Kochi,Kerala,Standard,Active
CUST1460,Sanya Brar,Madurai,Tamil Nadu,Business,Active
CUST1461,Bhavini Sheth,Nashik,Maharashtra,Premium,Active
CUST1462,Oliver Nazareth,Mysuru,Karnataka,Business,Active
CUST1463,Nidhi Bora,Coimbatore,Tamil Nadu,Standard,Active
CUST1464,Neel Oza,Kolkata,West Bengal,Standard,Inactive
CUST1465,Dipta Nadig,Mysuru,Karnataka,Premium,Active
CUST1466,Amara Rana,Salem,Tamil Nadu,Standard,Inactive
CUST1467,Sai Patil,Madurai,Tamil Nadu,Premium,Inactive
CUST1468,Odika Ganesh,Mumbai,Maharashtra,Premium,Active
CUST1469,Arin Dass,Visakhapatnam,Andhra Pradesh,Business,Active
CUST1470,Zayan Buch,Pune,Maharashtra,Business,Active
CUST1471,Ojas Ranganathan,Mysuru,Karnataka,Business,Inactive
CUST1472,Girish Bhatt,Kolkata,West Bengal,Business,Active
CUST1473,Chatura Bal,Vijayawada,Andhra Pradesh,Premium,Active
CUST1474,Fiyaz Chawla,Nashik,Maharashtra,Business,Active
CUST1475,Nachiket Chad,Madurai,Tamil Nadu,Standard,Inactive
CUST1476,Dayamai Karnik,Hyderabad,Telangana,Business,Active
CUST1477,Bhanumati Savant,Salem,Tamil Nadu,Business,Active
CUST1478,Karan Vyas,Mysuru,Karnataka,Premium,Active
CUST1479,Ayush Banerjee,Coimbatore,Tamil Nadu,Premium,Active
CUST1480,Eshana Soni,Salem,Tamil Nadu,Premium,Inactive
CUST1481,Anita Saxena,Tiruchirappalli,Tamil Nadu,Premium,Active
CUST1482,Peter Shan,Madurai,Tamil Nadu,Business,Active
CUST1483,Dayita Palan,Kochi,Kerala,Standard,Inactive
CUST1484,Utkarsh Chakraborty,Chennai,Tamil Nadu,Business,Active
CUST1485,Darika Pau,Kochi,Kerala,Standard,Active
CUST1486,Abha Dugal,Nashik,Maharashtra,Business,Inactive
CUST1487,Advaith Acharya,Vijayawada,Andhra Pradesh,Premium,Inactive
CUST1488,Hemangini Mangat,Chennai,Tamil Nadu,Standard,Active
CUST1489,Abhiram Swamy,Coimbatore,Tamil Nadu,Premium,Inactive
CUST1490,Chandani Andra,Visakhapatnam,Andhra Pradesh,Premium,Active
CUST1491,Brinda Kashyap,Pune,Maharashtra,Business,Active
CUST1492,Kashvi Gulati,Tiruchirappalli,Tamil Nadu,Standard,Inactive
CUST1493,Rajeshri Rana,Pune,Maharashtra,Business,Active
CUST1494,Nihal Ramakrishnan,Pune,Maharashtra,Business,Active
CUST1495,Thomas Lall,Chennai,Tamil Nadu,Premium,Active
CUST1496,Pahal Khatri,Coimbatore,Tamil Nadu,Standard,Active
CUST1497,Bhavani Wali,Kochi,Kerala,Standard,Active
CUST1498,Nitara Guha,Visakhapatnam,Andhra Pradesh,Premium,Inactive
CUST1499,Qabil Deshpande,Mumbai,Maharashtra,Premium,Inactive
CUST1500,Indrajit Shah,Mumbai,Maharashtra,Standard,Active
CUST1501,Anita Swamy,Vijayawada,Andhra Pradesh,Standard,Active
CUST1502,Ekani Bahl,Chennai,Tamil Nadu,Premium,Active
CUST1503,Chandran Warrior,Chennai,Tamil Nadu,Business,Active
CUST1504,Quincy Chaudry,Mysuru,Karnataka,Business,Active
CUST1505,Amruta Dass,Coimbatore,Tamil Nadu,Business,Active
CUST1506,Abhiram Kaul,Madurai,Tamil Nadu,Standard,Active
CUST1507,Matthew Aurora,Mumbai,Maharashtra,Business,Active
CUST1508,Teerth Oommen,Hyderabad,Telangana,Standard,Active
CUST1509,Devika Tara,Madurai,Tamil Nadu,Premium,Inactive
CUST1510,Ubika Balay,Salem,Tamil Nadu,Business,Active
CUST1511,Faris Dhingra,Mumbai,Maharashtra,Business,Active
CUST1512,Amaira Ramanathan,Pune,Maharashtra,Premium,Active
CUST1513,Upma Golla,Tiruchirappalli,Tamil Nadu,Standard,Active
CUST1514,Zashil Raj,Kolkata,West Bengal,Premium,Active
CUST1515,Jairaj Kothari,Coimbatore,Tamil Nadu,Standard,Active
CUST1516,Saanvi Kota,Coimbatore,Tamil Nadu,Business,Active
CUST1517,Rushil Sharma,Visakhapatnam,Andhra Pradesh,Business,Active
CUST1518,Sathvik Solanki,Bengaluru,Karnataka,Premium,Active
CUST1519,Devika Naidu,Mumbai,Maharashtra,Business,Active
CUST1520,Brijesh Verma,Tiruchirappalli,Tamil Nadu,Business,Active
CUST1521,Zehaan Srivastava,Visakhapatnam,Andhra Pradesh,Standard,Active
CUST1522,Rushil Patel,Mysuru,Karnataka,Standard,Active
CUST1523,Tejas Chowdhury,Salem,Tamil Nadu,Standard,Inactive
CUST1524,Radha Nair,Kochi,Kerala,Premium,Active
CUST1525,Oliver Majumdar,Vijayawada,Andhra Pradesh,Premium,Inactive
CUST1526,Meghana Kibe,Salem,Tamil Nadu,Standard,Active
CUST1527,Brijesh Soman,Salem,Tamil Nadu,Business,Active
CUST1528,Kamya Chakraborty,Madurai,Tamil Nadu,Premium,Active
CUST1529,Nakul Tata,Mysuru,Karnataka,Business,Active
CUST1530,Hamsini Bhasin,Visakhapatnam,Andhra Pradesh,Business,Active
CUST1531,Ishani Dube,Mumbai,Maharashtra,Standard,Active
CUST1532,Jeremiah Sura,Madurai,Tamil Nadu,Standard,Active
CUST1533,Edhitha Palan,Kochi,Kerala,Standard,Active
CUST1534,Reyansh Bail,Tiruchirappalli,Tamil Nadu,Premium,Active
CUST1535,Ishita Desai,Pune,Maharashtra,Business,Inactive
CUST1536,Balveer Sundaram,Madurai,Tamil Nadu,Standard,Active
CUST1537,Chaitaly Suri,Vijayawada,Andhra Pradesh,Premium,Active
CUST1538,Rachit Pall,Salem,Tamil Nadu,Premium,Active
CUST1539,Upadhriti Maharaj,Coimbatore,Tamil Nadu,Standard,Active
CUST1540,Ekapad Wali,Mysuru,Karnataka,Standard,Active
CUST1541,Shivani Merchant,Nashik,Maharashtra,Business,Inactive
CUST1542,Jeevika Setty,Hyderabad,Telangana,Standard,Active
CUST1543,Yashawini Raghavan,Salem,Tamil Nadu,Business,Active
CUST1544,Anirudh Patla,Kolkata,West Bengal,Premium,Active
CUST1545,Ekani Bhatnagar,Kochi,Kerala,Premium,Active
CUST1546,Ranveer Viswanathan,Kochi,Kerala,Standard,Active
CUST1547,Mitesh Mandal,Nashik,Maharashtra,Standard,Active
CUST1548,Nimrat Nagy,Nashik,Maharashtra,Premium,Active
CUST1549,Gopal Virk,Tiruchirappalli,Tamil Nadu,Business,Active
CUST1550,Caleb Dayal,Mumbai,Maharashtra,Business,Active
